0,0
1,0
2,0
3,1
4,1
5,1
6,1
7,1
7,2
8,2
8,3
8,4
9,4
10,4
11,4
12,4
13,4
14,4
15,4
16,4
17,5
17,6
17,7
17,8
17,9
17,10
17,11
18,12
19,12
19,13
19,14
19,15
20,15
21,15
22,15
23,15
24,15
25,15
26,15
27,15
28,15
29,15
30,15
31,15
32,15
33,15
34,15
35,15
36,15
37,15
38,15
39,15
40,15
41,15
42,15
43,15
44,15
45,15
46,15
47,15
48,15
48,16
48,17
48,18
48,19
48,20
49,20
50,21
50,22
50,23
50,24
50,25
50,26
50,27
50,28
50,29
51,29
51,30
51,31
51,32
51,33
51,34
51,35
51,36
51,37
51,38
51,39
51,40
51,41
51,42
51,43
51,44
51,45
51,46
51,47
51,48
51,49
51,50
51,51
51,52
51,53
51,54
51,55
51,56
51,57
51,58
51,59
51,60
51,61
51,62
51,63
52,63
53,63
54,63
55,63
55,64
56,65
57,65
58,65
59,65
60,65
61,65
62,65
63,65
64,65
65,65
66,65
67,65
68,65
69,66
70,66
71,66
72,66
72,67
72,68
72,69
72,70
72,71
72,72
72,73
72,74
72,75
73,75
74,75
74,76
75,76
75,77
76,77
77,77
78,77
79,78
79,79
79,80
80,81
81,82
82,82
90,81
91,81
92,82
86,80
87,80
88,80
