0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
8,1
8,2
8,3
8,4
8,5
9,5
10,5
11,6
11,7
11,8
11,9
12,10
12,11
12,12
13,12
14,12
15,12
16,12
17,12
17,13
17,14
17,15
17,16
17,17
17,18
17,19
17,20
17,21
17,22
17,23
17,24
17,25
17,26
17,27
17,28
17,29
17,30
17,31
17,32
17,33
17,34
17,35
17,36
17,37
17,38
17,39
17,40
17,41
17,42
17,43
17,44
17,45
17,46
17,47
17,48
17,49
18,49
19,50
20,51
21,52
22,52
23,52
24,52
25,52
26,53
27,53
28,54
29,55
30,55
31,55
32,55
33,55
34,55
34,56
34,57
34,58
34,59
34,60
34,61
34,62
34,63
34,64
35,64
36,64
37,65
38,65
39,65
40,66
41,66
42,66
43,66
44,67
44,68
44,69
44,70
44,71
44,72
44,73
44,74
44,75
44,76
44,77
44,78
44,79
45,79
46,79
47,79
48,79
49,79
50,79
51,79
52,79
53,79
54,79
55,79
56,79
56,80
56,81
56,82
57,82
58,82
59,82
60,82
61,82
62,82
63,83
63,84
63,85
