0,0
0,1
1,1
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
9,3
10,4
10,5
10,6
10,7
11,8
11,9
12,9
13,9
14,9
15,9
15,10
15,11
16,12
16,13
16,14
16,15
16,16
16,17
17,17
17,18
17,19
18,20
18,21
19,22
20,23
21,23
22,23
23,23
23,24
24,25
25,25
26,25
27,25
27,26
28,27
29,28
30,28
31,28
32,28
33,28
33,29
34,30
35,30
36,31
36,32
36,33
36,34
36,35
37,36
38,36
39,36
40,36
40,37
40,38
40,39
40,40
40,41
41,41
41,42
42,43
42,44
42,45
42,46
42,47
42,48
42,49
42,50
42,51
42,52
42,53
42,54
42,55
42,56
42,57
42,58
42,59
42,60
42,61
42,62
42,63
42,64
42,65
42,66
42,67
42,68
42,69
42,70
42,71
42,72
42,73
42,74
42,75
42,76
42,77
43,78
44,79
44,80
44,81
44,82
44,83
44,84
44,85
44,86
44,87
44,88
44,89
44,90
44,91
44,92
44,93
44,94
44,95
44,96
44,97
44,98
44,99
44,100
45,100
46,100
47,100
48,100
49,100
50,100
51,100
52,100
53,100
54,100
55,100
56,100
57,100
58,100
59,100
60,100
61,100
62,100
63,100
64,100
65,100
66,100
67,100
68,100
68,101
68,102
68,103
68,104
68,105
69,105
69,106
68,104
69,104
70,105
70,106
69,106
73,104
74,105
75,105
75,106
85,100
