0,0
0,1
1,1
2,1
3,1
4,1
5,1
6,1
6,2
7,3
7,4
7,5
7,6
8,6
9,6
10,6
11,6
11,7
11,8
12,8
13,8
14,8
15,8
16,8
17,8
17,9
17,10
17,11
18,11
19,12
19,13
19,14
20,14
21,15
22,15
23,16
24,16
25,16
26,16
27,16
28,16
29,16
29,17
29,18
29,19
30,19
31,19
32,19
33,19
34,19
35,19
35,20
36,21
37,21
37,22
38,22
39,23
40,24
41,24
42,25
43,25
44,25
44,26
44,27
44,28
44,29
44,30
44,31
44,32
44,33
44,34
44,35
44,36
44,37
44,38
44,39
44,40
44,41
44,42
44,43
44,44
44,45
44,46
44,47
44,48
44,49
44,50
44,51
44,52
44,53
44,54
44,55
44,56
44,57
44,58
44,59
44,60
45,60
46,60
47,60
47,61
47,62
47,63
47,64
47,65
47,66
47,67
47,68
47,69
47,70
47,71
47,72
47,73
48,74
49,74
49,75
49,76
49,77
49,78
49,79
49,80
49,81
49,82
49,83
49,84
49,85
50,86
50,87
50,88
50,89
51,89
52,89
53,89
54,89
54,90
54,91
55,91
56,91
56,92
57,92
58,92
59,92
60,92
60,93
60,94
61,94
62,94
63,95
63,96
71,96
59,96
60,96
61,96
62,96
63,96
72,94
