0,0
1,0
2,1
3,1
4,1
4,2
4,3
4,4
4,5
4,6
4,7
4,8
4,9
4,10
4,11
5,11
6,11
7,11
8,11
9,11
10,11
11,11
12,11
13,11
14,11
15,11
16,11
17,11
18,12
18,13
18,14
18,15
18,16
18,17
18,18
18,19
19,20
19,21
19,22
19,23
20,24
20,25
21,25
22,25
23,25
24,25
25,25
26,25
27,25
28,25
29,25
30,25
31,25
32,25
33,25
34,25
35,25
36,25
37,25
38,25
39,25
40,25
41,25
42,25
43,25
44,25
45,25
46,25
47,25
48,25
49,25
50,25
51,25
52,25
53,25
54,25
55,25
56,25
56,26
56,27
56,28
56,29
56,30
56,31
56,32
56,33
56,34
56,35
57,36
57,37
58,37
59,37
60,38
60,39
60,40
61,41
61,42
61,43
61,44
61,45
61,46
61,47
61,48
61,49
62,49
63,49
64,49
64,50
64,51
64,52
64,53
