0,0
1,0
2,0
2,1
2,2
3,3
4,4
4,5
4,6
4,7
5,7
6,7
7,7
8,7
9,7
10,7
11,7
12,7
13,7
14,7
15,7
16,7
17,7
18,8
18,9
18,10
18,11
19,12
20,12
20,13
20,14
20,15
21,15
21,16
22,17
23,17
24,17
25,17
26,17
27,17
28,17
29,17
30,17
31,17
32,17
33,17
34,17
35,17
36,17
37,17
38,17
39,17
40,17
41,17
42,17
43,17
44,17
45,17
46,17
47,17
48,17
49,17
50,17
51,17
52,17
53,17
54,17
55,17
55,18
55,19
55,20
55,21
56,21
56,22
57,23
58,24
59,25
60,26
60,27
60,28
60,29
60,30
60,31
61,32
61,33
62,34
63,35
63,36
63,37
64,38
64,39
65,40
66,40
67,40
68,40
69,40
70,40
71,40
72,40
73,40
74,40
