0,0
1,0
2,1
3,1
4,2
4,3
4,4
4,5
4,6
5,6
6,6
7,6
8,6
9,6
10,6
11,6
12,6
13,6
14,6
15,6
16,6
17,6
18,7
18,8
18,9
18,10
19,11
20,11
20,12
20,13
21,13
22,13
23,13
24,13
25,13
26,13
27,13
28,13
29,13
30,13
31,13
32,13
33,13
34,13
35,13
36,13
37,13
38,13
39,13
40,13
41,13
42,13
43,13
44,13
45,13
46,13
47,13
48,13
49,13
50,13
51,13
52,13
53,13
54,13
55,14
55,15
55,16
55,17
56,17
56,18
57,19
57,20
57,21
57,22
57,23
57,24
57,25
57,26
57,27
57,28
57,29
57,30
57,31
57,32
57,33
57,34
57,35
57,36
57,37
57,38
57,39
57,40
58,40
59,40
60,40
61,40
61,41
61,42
61,43
61,44
61,45
61,46
61,47
61,48
62,48
63,49
64,50
64,51
65,52
65,53
66,53
67,54
67,55
68,55
69,55
70,55
71,55
72,55
72,56
72,57
72,58
72,59
72,60
73,60
74,60
75,60
76,60
77,60
78,60
79,60
80,60
81,60
82,60
83,60
84,60
84,61
85,62
85,63
86,64
86,65
