0,0
1,1
1,2
1,3
2,4
3,5
4,5
5,5
6,5
7,5
8,5
9,5
9,6
9,7
10,8
10,9
11,10
12,11
13,11
14,12
14,13
14,14
14,15
14,16
14,17
14,18
15,18
15,19
15,20
15,21
16,22
16,23
16,24
16,25
16,26
16,27
16,28
16,29
16,30
16,31
16,32
16,33
16,34
16,35
16,36
16,37
16,38
16,39
16,40
16,41
16,42
16,43
16,44
16,45
16,46
16,47
16,48
16,49
17,49
17,50
17,51
18,52
19,53
19,54
19,55
20,56
20,57
20,58
20,59
20,60
20,61
20,62
20,63
20,64
21,64
22,64
23,64
24,64
25,64
26,64
27,64
28,64
29,64
29,65
29,66
29,67
29,68
30,68
31,68
32,68
33,68
34,69
34,70
35,70
36,70
37,70
38,70
39,70
40,70
40,71
40,72
40,73
40,74
40,75
40,76
40,77
40,78
40,79
41,80
42,81
43,81
44,81
45,81
45,82
46,82
47,82
48,82
49,83
50,84
51,84
52,85
52,86
53,87
54,87
55,88
55,89
56,89
57,89
58,89
59,90
60,90
61,90
61,91
61,92
61,93
61,94
61,95
61,96
61,97
62,97
63,98
63,99
63,100
63,101
63,102
63,103
63,104
64,105
65,105
65,106
65,107
65,108
65,109
66,109
66,110
67,111
67,112
68,113
69,113
66,107
66,108
66,109
66,110
66,111
67,112
68,112
