0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
41,1
42,2
42,3
42,4
42,5
42,6
42,7
42,8
42,9
42,10
42,11
42,12
42,13
42,14
42,15
42,16
42,17
42,18
42,19
42,20
42,21
42,22
42,23
42,24
42,25
42,26
42,27
42,28
42,29
42,30
42,31
42,32
42,33
42,34
42,35
42,36
42,37
42,38
42,39
42,40
42,41
42,42
42,43
42,44
42,45
42,46
42,47
42,48
42,49
42,50
42,51
42,52
42,53
42,54
42,55
42,56
42,57
42,58
42,59
42,60
42,61
42,62
42,63
43,63
43,64
43,65
43,66
43,67
43,68
43,69
43,70
43,71
43,72
43,73
43,74
43,75
44,75
45,75
46,75
47,75
48,75
49,76
50,77
50,78
50,79
51,80
52,80
53,80
53,81
54,82
55,83
55,84
55,85
56,85
57,85
58,85
59,85
60,85
60,86
60,87
60,88
60,89
60,90
60,91
60,92
60,93
60,94
61,94
61,95
61,96
61,97
61,98
61,99
61,100
61,101
61,102
61,103
61,104
61,105
61,106
61,107
61,108
61,109
61,110
61,111
61,112
61,113
61,114
61,115
61,116
61,117
61,118
61,119
61,120
61,121
61,122
62,122
63,122
64,123
65,123
66,123
66,124
66,125
67,126
67,127
68,128
69,128
77,122
78,122
79,122
80,122
81,122
82,122
83,122
84,122
85,122
86,122
87,122
87,123
87,124
87,125
87,126
87,127
88,128
89,128
111,124
111,125
111,126
111,127
112,128
113,128
