0,0
1,0
2,0
3,1
3,2
3,3
4,3
4,4
4,5
5,6
6,6
7,6
8,6
9,6
10,7
11,7
12,7
13,7
14,8
14,9
14,10
14,11
14,12
14,13
15,13
16,13
17,14
17,15
18,16
19,17
20,17
20,18
20,19
20,20
21,20
22,20
23,20
23,21
23,22
24,22
25,22
26,22
27,22
28,23
29,23
30,23
31,23
32,23
33,23
34,23
35,23
36,23
37,23
38,23
39,23
39,24
39,25
39,26
39,27
39,28
39,29
39,30
39,31
39,32
39,33
39,34
39,35
39,36
39,37
39,38
39,39
39,40
39,41
39,42
39,43
40,43
40,44
40,45
41,46
42,47
43,47
44,47
45,47
46,47
47,47
48,47
49,48
50,48
51,48
52,48
53,48
54,48
55,48
56,48
57,48
58,48
59,48
59,49
60,50
60,51
60,52
60,53
60,54
60,55
60,56
60,57
60,58
60,59
60,60
