0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
48,1
49,2
49,3
49,4
49,5
49,6
49,7
49,8
49,9
49,10
49,11
50,12
51,12
52,13
52,14
52,15
52,16
52,17
52,18
52,19
52,20
53,20
54,21
54,22
55,23
56,23
57,24
58,25
58,26
59,26
60,27
61,27
62,27
62,28
62,29
62,30
62,31
63,31
64,31
65,31
66,31
67,31
68,31
69,31
69,32
69,33
69,34
69,35
69,36
69,37
69,38
69,39
69,40
69,41
69,42
69,43
69,44
69,45
69,46
69,47
69,48
69,49
