0,0
1,0
2,1
3,2
4,2
5,3
6,3
6,4
7,5
7,6
7,7
8,8
9,9
10,10
10,11
10,12
11,12
12,12
13,12
14,12
15,12
16,12
16,13
16,14
17,15
17,16
18,16
19,17
20,18
21,19
21,20
21,21
22,21
23,21
23,22
23,23
24,23
25,23
26,24
27,24
27,25
27,26
27,27
27,28
27,29
27,30
27,31
27,32
27,33
28,33
29,33
30,33
31,33
32,33
33,33
34,34
34,35
34,36
34,37
35,37
35,38
35,39
35,40
35,41
35,42
35,43
35,44
35,45
35,46
36,46
37,46
38,46
39,46
40,46
41,46
42,46
43,46
44,46
45,46
46,46
47,46
48,46
49,46
50,46
51,46
52,46
53,46
54,46
55,46
56,46
56,47
57,48
57,49
57,50
57,51
57,52
57,53
57,54
57,55
57,56
57,57
57,58
57,59
57,60
57,61
57,62
57,63
57,64
57,65
57,66
57,67
57,68
57,69
57,70
57,71
57,72
58,72
59,73
60,73
61,73
61,74
61,75
62,75
63,75
63,76
63,77
64,78
64,79
64,80
64,81
64,82
64,83
64,84
64,85
65,85
66,85
67,85
68,85
69,85
70,85
71,85
72,85
73,85
74,85
75,85
76,85
