0,0
1,0
2,0
3,0
3,1
3,2
3,3
3,4
3,5
3,6
3,7
3,8
4,8
5,8
6,8
7,8
8,8
9,8
10,8
11,8
12,8
13,8
14,8
15,8
16,8
17,8
18,8
19,9
20,9
21,9
22,9
23,10
24,11
25,11
26,11
27,11
28,11
29,11
30,11
31,11
32,11
33,11
34,11
35,11
36,11
37,11
38,11
39,11
39,12
39,13
39,14
40,14
40,15
40,16
40,17
40,18
40,19
40,20
40,21
41,22
42,22
43,22
44,23
45,23
45,24
45,25
45,26
45,27
45,28
45,29
45,30
45,31
45,32
45,33
45,34
45,35
45,36
45,37
45,38
45,39
45,40
45,41
46,42
47,42
48,43
48,44
49,45
50,46
51,47
52,47
53,47
53,48
53,49
54,50
55,51
56,51
57,51
58,51
59,52
59,53
59,54
59,55
59,56
59,57
59,58
59,59
59,60
59,61
59,62
59,63
59,64
59,65
59,66
59,67
60,67
61,67
61,68
61,69
61,70
61,71
61,72
61,73
61,74
61,75
62,75
63,75
64,75
65,75
66,75
67,75
68,76
68,77
68,78
68,79
68,80
68,81
68,82
68,83
68,84
68,85
68,86
68,87
68,88
68,89
68,90
68,91
68,92
68,93
68,94
68,95
68,96
68,97
68,98
68,99
68,100
68,101
69,101
68,100
68,101
69,101
70,101
69,99
