0,0
0,1
0,2
0,3
1,4
2,4
3,4
3,5
3,6
3,7
4,7
5,7
5,8
5,9
5,10
5,11
5,12
5,13
5,14
6,15
7,15
7,16
7,17
8,18
9,19
9,20
10,20
11,21
11,22
11,23
11,24
12,25
13,25
14,25
15,26
16,26
16,27
16,28
16,29
16,30
16,31
16,32
16,33
16,34
16,35
16,36
16,37
17,38
17,39
18,39
19,39
20,40
21,40
22,40
23,40
24,40
25,40
26,40
27,40
28,40
29,40
30,40
31,40
32,40
33,40
34,40
34,41
34,42
34,43
34,44
34,45
34,46
34,47
34,48
34,49
34,50
34,51
34,52
34,53
35,53
36,54
37,54
38,54
39,55
40,55
41,56
42,56
43,56
44,56
45,56
45,57
46,57
47,57
47,58
47,59
47,60
47,61
47,62
47,63
47,64
47,65
48,66
49,66
50,66
50,67
50,68
50,69
50,70
50,71
50,72
50,73
50,74
50,75
50,76
50,77
50,78
50,79
51,79
